haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,desvio padrao,mediana,curtose,variância,lacunaridade,dimensao fractal
0.4527900574292217,12430.68080357143,0.5174929874640792,12834.406048210298,0.8088352227790202,371.93080357142856,38906.94338926976,1.302657307219536,1.4938250243063707,0.0026999211394212247,0.6932003535790345,-0.2276669554242623,0.5465203789781372,320.0,72.0,110.31494801295989,255.0,-0.6566744927050152,0.5762721164856114,0.05347593582887702,1.350219859070546
0.47115823988784766,11921.809210526317,0.520600769490676,12388.538660934135,0.8166608862527864,379.33114035087715,37632.345433210234,1.2693454793211583,1.4526874125856923,0.002736284111573741,0.6776241912913299,-0.23131325244941092,0.5457000362944292,323.0,72.0,108.29626769756298,255.0,-0.45561497326203204,0.5559594491425693,0.0555555555555556,1.111196210668223
0.4323924092350631,12581.304824561403,0.5340651887765305,13452.80176426555,0.8065188566948389,360.81384015594546,41229.90223250079,1.3429801971877315,1.536464315981448,0.0026891601770852643,0.6982094226778444,-0.23854687419278703,0.5669847171781434,306.0,70.0,113.07796714813715,255.0,-0.9146086956521726,0.606630035524124,0.029239766081871156,1.111196210668223
0.44437841268167694,12419.50657894737,0.528245062858426,13114.632920706372,0.8090070651901184,367.0328947368421,40039.025103878106,1.319654617523896,1.5106504895569195,0.0027015414952078266,0.6925926150629221,-0.23573027229298754,0.5585569929621917,323.0,72.0,111.61814088668562,255.0,-0.7807176513229432,0.5901818420974785,0.0555555555555556,1.1609640474436813
0.4380760454019567,12811.513157894737,0.5164372564881011,13200.073503385654,0.8029786061283988,365.4956140350877,39988.780855647885,1.3299864493846327,1.5270108731892424,0.002672834956015541,0.7051840883891267,-0.2250006643462501,0.5486851733447162,323.0,72.0,112.00629322597112,255.0,-0.8168293073108308,0.5944606451621643,0.0555555555555556,1.1609640474436813
0.4888721765939492,11424.910714285714,0.5248128342245987,11977.093741142287,0.8243024218883875,385.7886904761905,36483.46425028345,1.2351304696850631,1.4108307497971075,0.002775807239064437,0.6592904023940129,-0.23931545853593506,0.5448567559462613,340.0,74.0,106.46127268877866,255.0,-0.2628387873920919,0.5386115381965916,0.05050505050505047,1.111196210668223
0.4471441307348111,12716.447368421053,0.5105158548773988,12940.204288819634,0.804440571949358,370.10745614035085,39044.369786857475,1.3115771815505914,1.507139617051107,0.0026812348286170424,0.7011691442399567,-0.2225769310763812,0.5405444218470477,323.0,72.0,110.82417725338136,255.0,-0.705666081130766,0.5816269963002739,0.0555555555555556,1.1609640474436813
0.44987545941737733,12420.065789473683,0.5219088014692053,12940.204288819634,0.8089984653911715,370.10745614035085,39340.75136580487,1.307981724453732,1.4989861964179565,0.002702573333949591,0.6917760361263485,-0.23220031725004697,0.5509227135485325,323.0,72.0,110.82417725338135,255.0,-0.7056660811307647,0.5816269963002739,0.0555555555555556,1.111196210668223
0.45835024941349084,12274.151785714286,0.5188709662411756,12706.878746811224,0.8112423986449376,374.0982142857143,38553.36320153061,1.291996304971847,1.4807568091735277,0.002712716324083248,0.6874610898250463,-0.2303429456095163,0.5462496123800739,340.0,74.0,109.82780017650347,255.0,-0.609168081494059,0.5712405705774793,0.05050505050505047,1.111196210668223
0.4588526134205787,12022.467105263158,0.5306646097938671,12761.045701562018,0.815112922442359,373.1820175438596,39021.71570098494,1.2933264070758441,1.4782163279564773,0.0027296569393589205,0.6803734188486021,-0.23881221002713,0.557878715372569,323.0,72.0,110.0062419314872,255.0,-0.6266428956424397,0.5730735416443874,0.0555555555555556,1.111196210668223
0.442028488069817,12873.830180921052,0.5089959474104404,13059.053767576768,0.8020202660332627,368.01685855263156,39362.38488938602,1.320928427728572,1.518911206366343,0.002669827472458717,0.7061166607618738,-0.22063346559802982,0.540221258124293,304.0,70.0,111.27078457528732,255.0,-0.7480805052019446,0.5864072968394589,0.0588235294117648,1.4036774610288019
0.4620029769311209,12615.78947368421,0.49664797649708503,12483.439154355188,0.8059885357597851,377.79385964912274,37317.96714373655,1.2821308637930644,1.4761453116774814,0.002687562467624412,0.698575081471967,-0.21280138603644114,0.524130397068646,323.0,72.0,108.733204322425,255.0,-0.5000848752334068,0.560239781824431,0.0555555555555556,1.111196210668223
0.45047513613288453,12274.151785714286,0.5283316934894449,12962.918367346938,0.8112423986449376,369.7142857142857,39577.52168367346,1.3079358580480704,1.4966963622497511,0.0027127163240832485,0.6874610898250463,-0.23715138156712035,0.5570937631593158,340.0,74.0,110.99631257792169,255.0,-0.7220744680851081,0.5834599659915783,0.05050505050505047,1.111196210668223
0.4571863936117406,12216.180294486216,0.5228767672289337,12756.490904039942,0.8121339111357577,373.26503759398497,38809.783321673545,1.2954019097904503,1.4832708877910072,0.002715545114806603,0.6866005558173829,-0.23228464499701612,0.5507680965759847,360.0,76.0,110.14011089227047,255.0,-0.6396969696969701,0.5744562646538028,0.04784688995215305,1.1609640474436813
0.4537995985352313,11725.364439058172,0.5504006849228728,13000.251552866337,0.819681905098604,369.0622691597415,40275.64177240718,1.3070311019688305,1.4873519699282025,0.002747659559707935,0.6734958969158098,-0.2515962162418407,0.578981432845742,342.0,74.0,111.18230378308967,255.0,-0.7397180430585406,0.5854538271679356,0.05263157894736842,1.2075187496394215
0.4330666230371589,12981.722861842105,0.5149437713790544,13329.444559789426,0.8003610423239611,363.12088815789474,40336.055377315606,1.337183205150336,1.5368252330141132,0.0026647856989433292,0.7076832484259474,-0.226399631850341,0.5471931156395038,304.0,70.0,112.5,255.0,-0.862222222222222,0.6,0.0588235294117648,1.4036774610288019
0.471119990775863,11920.749653739611,0.5209050840508404,12394.819939203004,0.8166771806086855,379.2330332409972,37658.530103072415,1.2689824690103193,1.4523081076683677,0.002737494632530938,0.676904278035201,-0.23243741261517709,0.5456799049807141,342.0,74.0,108.4118704594183,255.0,-0.4674329501915686,0.5570860145311556,0.05263157894736842,1.111196210668223
0.4407039756650643,12811.513157894737,0.5133022998296598,13114.632920706372,0.8029786061283988,367.0328947368421,39647.018524930754,1.324674086396012,1.5216985102006217,0.002672834956015541,0.7051840883891267,-0.22278294669966808,0.5450859239226974,323.0,72.0,111.61814088668562,255.0,-0.7807176513229432,0.5901818420974785,0.0555555555555556,1.1609640474436813
0.44478966180528584,12131.85267857143,0.5416240832216705,13187.243520308513,0.8134307403412261,365.72544642857144,40617.121402662626,1.3203110880510989,1.5068832169026396,0.0027222021393671593,0.6832881321556521,-0.24720137648359786,0.5713040754671901,320.0,72.0,111.92198449029082,255.0,-0.8090175953079184,0.5935256753272998,0.05347593582887702,1.350219859070546
0.4453492592699093,12022.467105263158,0.5462047567114846,13200.073503385654,0.8151129224423591,365.4956140350877,40777.82690827948,1.3203007246977032,1.505190645578336,0.0027296569393589205,0.6803734188486023,-0.25038250711437926,0.575759672506529,323.0,72.0,112.00629322597112,255.0,-0.8168293073108308,0.5944606451621643,0.0555555555555556,1.111196210668223
0.45606377436218215,12318.848684210527,0.5191127490724899,12761.045701562018,0.8105550290005455,373.1820175438596,38725.33412203755,1.297097096759985,1.4865449811769096,0.002707869134215197,0.6899985522949326,-0.22888459097717373,0.5474594853323413,323.0,72.0,110.0062419314872,255.0,-0.6266428956424397,0.5730735416443874,0.0555555555555556,1.111196210668223
0.44815267765108213,11825.433691135735,0.5523334846914153,13163.725417640628,0.8181429937081209,366.156336565097,40829.46797942675,1.3165347381647818,1.4983945411810946,0.002742824484142861,0.675030333370995,-0.25470915566069413,0.581369299008552,342.0,74.0,111.92506133996835,255.0,-0.8093029943563748,0.5935597419466607,0.05263157894736842,1.1609640474436813
0.4670984779238235,11682.906484962406,0.5376903447382806,12591.364372127799,0.8203348432171377,376.0273600668338,38682.55100354879,1.279678109388441,1.4593460291879399,0.002753304656637739,0.6704701632919755,-0.24412925634884772,0.5631747398461576,360.0,76.0,109.38471091090234,255.0,-0.5654058851641981,0.5667380814627975,0.04784688995215305,1.0577386087099674
0.4648397459814951,11492.639097744363,0.549856257893288,12723.35533509526,0.8232608633816572,373.82744360902257,39400.782242636655,1.285432159379314,1.4621740140159054,0.002767374711590762,0.6643329526614934,-0.25403776658793287,0.5753032115818767,380.0,78.0,110.06547216663955,255.0,-0.6324245374878288,0.5736845161328942,0.34146458530245544,0.9999999999999997
0.49056294576654197,10956.651785714286,0.5478616002204917,12072.05651218821,0.8315035249636409,384.32738095238096,37331.57426303855,1.2346816684178679,1.4031807347110516,0.0028118351859526152,0.643157469065828,-0.2589782835567166,0.5661714480653387,340.0,74.0,106.90278807053498,255.0,-0.3101306148454923,0.5426974736860357,0.05050505050505047,1.1609640474436813
0.4571034106374552,12515.13157894737,0.5079222855242711,12669.692674669132,0.8075364995702125,374.71929824561397,38163.63911972917,1.293327469866658,1.4857939301349758,0.0026940398732355087,0.6959041581605377,-0.22045424665297098,0.5363236982913753,323.0,72.0,109.58811776627772,255.0,-0.5855614973262036,0.568796458994521,0.0555555555555556,1.111196210668223
0.4479540685277546,12615.78947368421,0.5143406938315482,12940.204288819634,0.8059885357597852,370.10745614035085,39145.02768159432,1.3109758503659683,1.504990298250385,0.0026875624676244133,0.6985750814719669,-0.2250825416369585,0.5443071154127233,323.0,72.0,110.82417725338135,255.0,-0.7056660811307647,0.5816269963002739,0.0555555555555556,1.1609640474436813
0.4435363619321931,12279.331140350878,0.5356282265524756,13176.049100102977,0.8111627481261205,365.9307992202729,40424.86526006101,1.3230785758965553,1.5119187318419747,0.0027097208023022165,0.689504754780985,-0.2401687770766191,0.5663894024303465,324.0,72.0,111.90578446671203,255.0,-0.807514542991473,0.5933463786808114,0.02770083102493056,1.111196210668223
0.44953003698295835,12117.532894736843,0.5365226695931464,13028.009849184362,0.8136509566214001,368.5701754385965,39994.506502000615,1.3121931470382309,1.4985450562229572,0.002720973712041114,0.6845784014262308,-0.24130017488722852,0.5660487355418808,323.0,72.0,111.22412308287961,255.0,-0.7436729396495774,0.5859040724295678,0.0555555555555556,1.1609640474436813
0.4339214533695689,12874.77384868421,0.5188897734558976,13329.444559789426,0.80200575387254,363.12088815789474,40443.00439047351,1.3364977113842094,1.534495002405881,0.002671464060915282,0.7049497531959354,-0.2290584619301172,0.5510701752935134,304.0,70.0,112.5,255.0,-0.862222222222222,0.6,0.0588235294117648,1.350219859070546
0.4581893724479563,12100.874307479226,0.5269032821608512,12747.118592144583,0.8139071401058158,373.4211680517082,38887.60006109913,1.2953880464002863,1.4814837681608282,0.0027211287935640788,0.6847973388226565,-0.23336838441220745,0.555225107763506,342.0,74.0,110.02807813389877,255.0,-0.6287754798393084,0.5732986382953728,0.05263157894736842,1.1609640474436813
0.4479030103326733,11991.830357142857,0.5449282363131872,13128.269097222224,0.815584068570374,366.79166666666663,40521.24603174604,1.3152597297135697,1.4996784972205726,0.002732354081146858,0.6791278626902479,-0.2498692931165952,0.5738524870121636,340.0,74.0,111.7481736807705,255.0,-0.7928571428571418,0.5916079783099615,0.05050505050505047,1.111196210668223
0.4531134842754373,12105.627596952909,0.5330298062307377,12916.930187767126,0.8138340418147678,370.51523545706374,39562.09315411559,1.3050596743370015,1.4912284955127477,0.002722277818317422,0.6840688043089165,-0.23891537177399833,0.5618188148983778,342.0,74.0,110.80296204926998,255.0,-0.703638497652582,0.5814018997338111,0.05263157894736842,1.2075187496394215
0.4667285187988537,12306.492794486216,0.506521253463681,12422.420093616147,0.8107450436058466,378.78968253968253,37383.187579978374,1.2748904762889592,1.464148343178405,0.002709818359405368,0.6889532321705951,-0.22092939635665224,0.5326742613979119,360.0,76.0,108.60901604998979,255.0,-0.48750000000000115,0.5590169943749475,0.04784688995215305,1.1609640474436813
0.46380702871073537,11240.397869674187,0.5637010830895725,12837.622515021194,0.827139946026602,371.8838763575605,40110.09219041059,1.2887078867534756,1.461570599089872,0.0027867641194291803,0.6556795574040556,-0.2661645486660968,0.5885366915636944,360.0,76.0,110.51033079640598,255.0,-0.6755518394648821,0.5783149319662403,0.04784688995215305,0.9534452978042595
0.43658425846660565,13189.329769736842,0.5004783096309142,13150.516782808174,0.797168366964955,366.3848684210526,39412.73736149586,1.3290457724509699,1.5318805247729512,0.0026492722774032074,0.714682915978278,-0.21456856239544778,0.5326384876139971,304.0,70.0,111.6870628139177,255.0,-0.787157287157287,0.5909368402852788,0.0588235294117648,1.4036774610288019
0.4487640063206981,12515.131578947368,0.5181655327856975,12940.204288819634,0.8075364995702125,370.10745614035085,39245.68557633117,1.310374519181345,1.5028409794496627,0.002693890106631784,0.6959810187039772,-0.2275881521975358,0.5480698089783989,323.0,72.0,110.82417725338135,255.0,-0.7056660811307647,0.5816269963002739,0.0555555555555556,1.1609640474436813
0.45413612533051106,12015.565270083101,0.5365773691238195,12916.930187767126,0.8152190620662026,370.51523545706374,39652.15548098542,1.3029642071760745,1.4877479868005745,0.002730267201560186,0.6802440735510269,-0.2430831117187018,0.5645941329194534,342.0,74.0,110.80296204926998,255.0,-0.7036384976525811,0.5814018997338111,0.05263157894736842,1.1609640474436813
0.47373127764177564,11797.544642857143,0.5240509790811636,12350.534004747733,0.8185718844330399,379.9434523809524,37604.59137613377,1.263815391401776,1.4452462970973876,0.0027472537467592905,0.6720973375551242,-0.23641062538022142,0.5478333026237915,340.0,74.0,108.19129155414122,255.0,-0.4448505112553951,0.5549400665915649,0.05050505050505047,1.0577386087099674
0.4471939587125202,12420.065789473685,0.5251156779172205,13028.009849184362,0.8089984653911715,368.5701754385965,39691.973607263775,1.3133469204561448,1.5043513924203689,0.002702723100553316,0.691699175582909,-0.23460184758951338,0.5545654671803467,323.0,72.0,111.22412308287961,255.0,-0.7436729396495774,0.5859040724295678,0.0555555555555556,1.111196210668223
0.45497398997262317,11920.499480609418,0.5401977959530878,12916.930187767126,0.8166810278871618,370.51523545706374,39747.22127045907,1.3020702223531644,1.4853920136735703,0.002736813019076687,0.6774957658542052,-0.24583411442157405,0.5679981616995734,342.0,74.0,110.80296204926998,255.0,-0.7036384976525811,0.5814018997338111,0.05263157894736842,1.1609640474436813
0.478649644683974,11859.230889724311,0.5141795196700698,12161.845400974587,0.8176232447063587,382.9331662489557,36788.15071417406,1.254767644819841,1.4371472048309801,0.0027403380904459317,0.6760934226013242,-0.22636242777111357,0.5380530463359856,360.0,76.0,107.40645584820368,255.0,-0.3633692111598923,0.5474251246526571,0.04784688995215305,1.0577386087099674
0.44985316791013,12200.943559556785,0.5324084455231661,13000.251552866337,0.8123682287153325,369.0622691597415,39800.06265190855,1.3102740693332564,1.497908726150739,0.0027168280704493314,0.6860462141877002,-0.2393493757805677,0.5615081980466476,342.0,74.0,111.18230378308967,255.0,-0.7397180430585406,0.5854538271679356,0.05263157894736842,1.1609640474436813
0.4725324089013755,13108.45394736842,0.4558659678826871,11997.111798822716,0.7984121128876385,385.48026315789474,34879.993247922444,1.2551566763905129,1.4567476636626147,0.002652962986992067,0.7135223683619714,-0.1842065676426846,0.48202033927757243,323.0,72.0,106.48349343912417,255.0,-0.2652329749103943,0.5388159060803247,0.0555555555555556,1.1609640474436813
0.46806850008824363,11915.245844875346,0.5244871943927717,12485.422702404067,0.8167618207351621,377.7673130193906,38026.444964740935,1.2765248579782544,1.4597658552081714,0.0027354259984046004,0.6785585288422668,-0.23270474380986406,0.5505558961226154,361.0,76.0,108.90619817071939,255.0,-0.5175438596491233,0.5619514869490164,0.2937128986849245,0.9999999999999997
0.5023620606575964,11232.294642857143,0.516349638282338,11578.419602997445,0.8272645612084837,391.75892857142856,35081.383769132655,1.2112809436228011,1.3840190388608962,0.002785398674443736,0.6565909306082853,-0.22900995602070506,0.5352875855469204,400.0,80.0,104.83382768324522,255.0,-0.08332826285366712,0.5239909102154725,0.33944041174204936,0.9534452978042596
0.4577518630591087,12767.824835526315,0.4946194246701163,12581.747424012077,0.803650465421119,376.17680921052636,37559.16486052201,1.2890134218425846,1.4853659760221511,0.0026779733504322493,0.7023010307267947,-0.2119902218583162,0.5226709601500492,304.0,70.0,109.08826701346025,255.0,-0.535829079221025,0.5637636538163321,0.0588235294117648,1.4036774610288019
0.44451048804062265,12420.065789473683,0.5282369331736951,13114.632920706372,0.8089984653911715,367.0328947368421,40038.46589335181,1.318788461215154,1.509792933179378,0.00270257333394959,0.6917760361263486,-0.23675789018579477,0.5581971310736659,323.0,72.0,111.61814088668562,255.0,-0.7807176513229432,0.5901818420974785,0.0555555555555556,1.1609640474436813
0.43627525309002896,12710.855263157897,0.5232170398523783,13284.331597222223,0.8045265699388262,363.95833333333337,40426.47112573099,1.3346287547210456,1.5301051909095562,0.002679012828419187,0.7026655263460219,-0.22960379144001586,0.5558873953722389,323.0,72.0,112.38864087274222,255.0,-0.8520357497517379,0.5987408170800916,0.0555555555555556,1.1609640474436813
0.45124031557067273,12460.089285714286,0.5180324772858876,12878.640297264736,0.8083829654951207,371.17559523809524,39054.47190334467,1.3055459362553623,1.4971659175812262,0.0026984429259644693,0.6939303118345336,-0.228148309071117,0.5472481008340925,340.0,74.0,110.61229443429947,255.0,-0.685363585642552,0.5793867843991575,0.05050505050505047,1.111196210668223
0.4578309024440801,12121.56719924812,0.5264216712187764,12756.490904039942,0.8135889152147124,373.26503759398497,38904.39641691163,1.2954116667350055,1.481825618280536,0.0027205803400592553,0.6847070560160158,-0.23391747164961696,0.5545393510463548,360.0,76.0,110.14011089227046,255.0,-0.6396969696969692,0.5744562646538028,0.04784688995215305,1.1609640474436813
0.4480422367560172,12319.407894736843,0.5289153203038195,13028.009849184362,0.8105464292015987,368.5701754385965,39792.631502000615,1.3125586369921005,1.5020151213402257,0.0027093502727681363,0.6889499480256367,-0.23731230089329183,0.5582178374825598,323.0,72.0,111.22412308287961,255.0,-0.7436729396495778,0.5859040724295678,0.0555555555555556,1.111196210668223
0.44702354310302084,12419.506578947368,0.5251237424333496,13028.009849184362,0.8090070651901183,368.5701754385965,39692.53281779008,1.3143851462196467,1.5053810182526706,0.0027013917286041016,0.6926694756063617,-0.23336935040995802,0.555009009243321,323.0,72.0,111.22412308287961,255.0,-0.7436729396495778,0.5859040724295678,0.0555555555555556,1.1609640474436813
0.4548463245973468,11687.659774436092,0.5519931226849843,12997.022427034064,0.8202617449260896,369.1215538847118,40300.42993370016,1.3031800211545188,1.482921040369222,0.0027550611733330455,0.6692018800746182,-0.25668161000713247,0.5789745721671801,360.0,76.0,111.23605938682324,255.0,-0.7448009506833029,0.5860327153276883,0.04784688995215305,1.0577386087099674
0.45237856907468876,11523.571428571428,0.5627019613462559,13128.269097222223,0.8227851716456275,366.7916666666667,40989.50496031745,1.3088119261357916,1.4860294798239333,0.0027673193838188533,0.6637086947550161,-0.2658096345939325,0.5896852316713935,340.0,74.0,111.74817368077052,255.0,-0.7928571428571431,0.5916079783099616,0.05050505050505047,1.111196210668223
0.4569120524056791,12218.190789473683,0.522990113904911,12761.045701562018,0.8121029928109728,373.1820175438596,38825.992016774406,1.2963537746712284,1.484253671472054,0.0027144963064300175,0.6872493247376602,-0.23158245584776999,0.5511975147374917,323.0,72.0,110.0062419314872,255.0,-0.6266428956424397,0.5730735416443874,0.0555555555555556,1.111196210668223
0.4646022302547414,12318.848684210527,0.5084628633394974,12483.439154355188,0.8105550290005457,377.79385964912285,37614.907933210234,1.2796353428941103,1.4690832273110348,0.002707869134215197,0.6899985522949326,-0.2213323583609568,0.5353196411963136,323.0,72.0,108.733204322425,255.0,-0.5000848752334073,0.560239781824431,0.0555555555555556,1.111196210668223
0.44177915935805645,12716.447368421053,0.5169944879369277,13114.632920706372,0.804440571949358,367.0328947368421,39742.08431440442,1.3224645254920402,1.5180269609925563,0.002681234828617042,0.7011691442399567,-0.22713448810587375,0.5479763913035386,323.0,72.0,111.61814088668562,255.0,-0.7807176513229432,0.5901818420974785,0.0555555555555556,1.1609640474436813
0.4546352495246464,12364.464285714286,0.5185072450295489,12793.293757086167,0.8098535311150266,372.6369047619048,38808.71074263037,1.2996613567797988,1.4898107498703683,0.00270445773997831,0.6914641480841626,-0.22824712136544442,0.5472066420372976,340.0,74.0,110.22280968682593,255.0,-0.6477374887623597,0.5753137539577492,0.05050505050505047,1.111196210668223
0.4538718087997726,12178.526785714286,0.5289114266809385,12878.640297264736,0.8127129642648435,371.17559523809524,39336.03440334467,1.301991250473176,1.4892811664395627,0.002719001466816812,0.6848549581645487,-0.23748776491735687,0.5570857425599783,340.0,74.0,110.61229443429947,255.0,-0.685363585642552,0.5793867843991575,0.05050505050505047,1.111196210668223
0.43013389400624735,12323.881578947368,0.5488714243468737,13609.539084141277,0.8104776308100241,357.80921052631584,42114.274757617706,1.3482454664000478,1.5377707501977773,0.0027091782815400066,0.6891928514741746,-0.2518928500893243,0.5813074189316841,323.0,72.0,113.86114075925991,255.0,-0.9843260188087775,0.6158817620514396,0.0555555555555556,1.111196210668223
0.45621501984640467,12319.407894736842,0.5191048754287251,12761.045701562018,0.8105464292015987,373.1820175438596,38724.774911511246,1.2961379054089894,1.4855943897571144,0.002709050739560686,0.6891051128149194,-0.23004355843260305,0.5470483493279582,323.0,72.0,110.0062419314872,255.0,-0.6266428956424397,0.5730735416443874,0.0555555555555556,1.111196210668223
0.45233486422891594,12088.214285714286,0.5355115866836824,12962.918367346938,0.8141018317947546,369.7142857142857,39763.45918367346,1.3048856795896913,1.4907867066671887,0.002727245449833494,0.680814447116646,-0.24414989762924624,0.5632879398533923,340.0,74.0,110.99631257792169,255.0,-0.7220744680851081,0.5834599659915783,0.05050505050505047,1.0577386087099674
0.47080402831067064,11519.776785714286,0.5420014084862285,12530.843315972223,0.8228435274241952,377.0208333333333,38603.5964781746,1.2719054714918325,1.4490646685039712,0.0027677115315889083,0.663270889782419,-0.2504337248784743,0.5657275190399575,340.0,74.0,109.0209658169213,255.0,-0.52908067542214,0.563092506371473,0.05050505050505047,1.0577386087099674
0.4219469454034315,13360.587993421053,0.5096568127760789,13572.990968374887,0.794534678537492,358.50877192982455,40931.37588007851,1.3579882791826945,1.5634567604348444,0.002636435518608576,0.7204967853687578,-0.21922346274001397,0.5449339461113395,288.0,68.0,113.53059797208978,255.0,-0.955077369439072,0.611937974885023,0.03095975232198124,1.350219859070546
0.44987545941737733,12420.065789473683,0.5219088014692053,12940.204288819634,0.8089984653911715,370.10745614035085,39340.75136580487,1.307981724453732,1.4989861964179565,0.002702573333949591,0.6917760361263485,-0.23220031725004697,0.5509227135485325,323.0,72.0,110.82417725338135,255.0,-0.7056660811307647,0.5816269963002739,0.0555555555555556,1.111196210668223
0.4592140189409097,12460.089285714286,0.5081741241528469,12619.395266439908,0.8083829654951207,375.5595238095238,38017.491780045355,1.2892700028757043,1.480889984201568,0.0026984429259644693,0.6939303118345336,-0.2211902062674682,0.5359876943017943,340.0,74.0,109.42720607360556,255.0,-0.5696260261477679,0.5671669257620033,0.05050505050505047,1.0577386087099674
0.45462149046034744,11682.906484962406,0.5520628343575069,12997.022427034064,0.8203348432171376,369.1215538847118,40305.18322317385,1.3045839984644663,1.4842519182639649,0.0027533046566377375,0.6704701632919756,-0.2550331687627125,0.579682503047363,360.0,76.0,111.23605938682324,255.0,-0.7448009506833029,0.5860327153276883,0.04784688995215305,1.111196210668223
0.43949912613687697,12471.630886426594,0.5305885476418392,13243.877917315705,0.8082054734040753,364.7033702677747,40503.88078283622,1.330260984928056,1.5220584610745622,0.002694478633044603,0.6962332665985184,-0.2348864746994268,0.5627416515394241,342.0,74.0,112.28858250852066,255.0,-0.8428571428571439,0.5976143046671968,0.05263157894736842,1.2075187496394215
0.4479540685277546,12615.78947368421,0.5143406938315482,12940.204288819634,0.8059885357597852,370.10745614035085,39145.02768159432,1.3109758503659683,1.504990298250385,0.0026875624676244133,0.6985750814719669,-0.2250825416369585,0.5443071154127233,323.0,72.0,110.82417725338135,255.0,-0.7056660811307647,0.5816269963002739,0.0555555555555556,1.1609640474436813
0.4628422732600158,11640.305574792243,0.5450297923336253,12747.118592144585,0.8209899797805148,373.4211680517082,39348.16879378609,1.287991258919797,1.4670040320807698,0.0027574795811582927,0.6683538297017062,-0.25073312972733003,0.5708379716771024,342.0,74.0,110.02807813389877,255.0,-0.6287754798393084,0.5732986382953728,0.05263157894736842,1.111196210668223
